Date,Team 1,Team 2,Score 1,Score 2
1/1/2026,Eastern Illinois,Southeast Missouri,59,68
1/1/2026,Valparaiso,Southern Illinois,70,75
1/1/2026,Utah Valley,Tarleton St.,91,85
1/1/2026,Western Illinois,Tennessee Martin,60,67
1/1/2026,CSUN,UC Davis,80,89
1/1/2026,Hawaii,UC Riverside,88,45
1/1/2026,Chattanooga,UNC Greensboro,72,77
1/1/2026,Cal Baptist,UT Arlington,51,63
1/1/2026,Samford,VMI,78,58
1/1/2026,Portland St.,Weber St.,95,90
1/1/2026,Bellarmine,West Georgia,85,87
1/1/2026,Milwaukee,Wright St.,70,76
1/1/2026,Oakland,Youngstown St.,85,83
1/2/2026,Notre Dame,California,71,72
1/2/2026,Fairfield,Canisius,81,85
1/2/2026,Wagner,Chicago St.,79,72
1/2/2026,Alfred St.,Cornell,65,133
1/2/2026,Jacksonville St.,Delaware,67,64
1/2/2026,Robert Morris,Detroit Mercy,85,77
1/2/2026,New Mexico St.,FIU,74,89
1/2/2026,Seattle,Gonzaga,72,80
1/2/2026,Siena,Iona,72,75
1/2/2026,West Virginia,Iowa St.,59,80
1/2/2026,Kennesaw St.,Liberty,73,81
1/2/2026,Central Connecticut,LIU,78,84
1/2/2026,Quinnipiac,Manhattan,79,80
1/2/2026,Oregon,Maryland,64,54
1/2/2026,Lamar,McNeese,70,82
1/2/2026,Fairleigh Dickinson,Mercyhurst,74,67
1/2/2026,Mount St. Mary's,Merrimack,65,75
1/2/2026,USC,Michigan,66,96
1/2/2026,Louisiana Tech,Middle Tennessee,51,88
1/2/2026,UTEP,Missouri St.,55,79
1/2/2026,Michigan St.,Nebraska,56,58
1/2/2026,Sacred Heart,Niagara,61,64
1/2/2026,Oregon St.,Pacific,53,84
1/2/2026,Ohio St.,Rutgers,80,73
1/2/2026,Le Moyne,Saint Francis,84,58
1/2/2026,Portland,Saint Mary's,57,78
1/2/2026,Marist,Saint Peter's,59,69
1/2/2026,San Diego,San Francisco,64,74
1/2/2026,Pepperdine,Santa Clara,63,82
1/2/2026,Louisville,Stanford,76,80
1/2/2026,New Haven,Stonehill,70,55
1/2/2026,Loyola Marymount,Washington St.,76,78
1/2/2026,Sam Houston St.,Western Kentucky,91,102
1/3/2026,Utah Valley,Abilene Christian,68,85
1/3/2026,Kentucky,Alabama,74,89
1/3/2026,Colorado,Arizona St.,95,89
1/3/2026,Tennessee,Arkansas,75,86
1/3/2026,Alabama A&M,Arkansas Pine Bluff,83,95
1/3/2026,James Madison,Arkansas St.,78,74
1/3/2026,Colgate,Army,76,69
1/3/2026,Jacksonville,Austin Peay,68,71
1/3/2026,Florida A&M,Bethune Cookman,83,87
1/3/2026,NJIT,Binghamton,73,65
1/3/2026,American,Boston University,64,62
1/3/2026,Lehigh,Bucknell,65,72
1/3/2026,Ball St.,Buffalo,72,85
1/3/2026,Villanova,Butler,85,67
1/3/2026,UC Irvine,Cal St. Fullerton,86,64
1/3/2026,Northeastern,Campbell,82,97
1/3/2026,Stetson,Central Arkansas,73,93
1/3/2026,Toledo,Central Michigan,78,75
1/3/2026,UNC Asheville,Charleston Southern,83,86
1/3/2026,Wichita St.,Charlotte,100,104
1/3/2026,Houston,Cincinnati,67,60
1/3/2026,Georgia St.,Coastal Carolina,89,71
1/3/2026,UC Santa Barbara,CSUN,65,74
1/3/2026,Coppin St.,Delaware St.,53,51
1/3/2026,Xavier,DePaul,77,86
1/3/2026,Hofstra,Drexel,70,67
1/3/2026,VCU,Duquesne,93,80
1/3/2026,Mercer,East Tennessee St.,71,77
1/3/2026,Ohio,Eastern Michigan,68,67
1/3/2026,Duke,Florida St.,91,87
1/3/2026,Nevada,Fresno St.,66,65
1/3/2026,Western Carolina,Furman,80,77
1/3/2026,Rhode Island,George Mason,50,61
1/3/2026,La Salle,George Washington,55,77
1/3/2026,Auburn,Georgia,100,104
1/3/2026,Boston College,Georgia Tech,53,65
1/3/2026,Prairie View A&M,Grambling St.,72,76
1/3/2026,Colorado St.,Grand Canyon,70,60
1/3/2026,Longwood,High Point,67,80
1/3/2026,Navy,Holy Cross,65,58
1/3/2026,Eastern Washington,Idaho,81,84
1/3/2026,Portland St.,Idaho St.,93,87
1/3/2026,Houston Christian,Incarnate Word,56,73
1/3/2026,UCLA,Iowa,61,74
1/3/2026,Alcorn St.,Jackson St.,86,89
1/3/2026,BYU,Kansas St.,83,73
1/3/2026,Northern Illinois,Kent St.,73,77
1/3/2026,Southern Indiana,Lindenwood,80,83
1/3/2026,North Florida,Lipscomb,74,82
1/3/2026,Tennessee St.,Little Rock,84,79
1/3/2026,Cal Poly,Long Beach St.,66,74
1/3/2026,Southern Miss,Louisiana,74,67
1/3/2026,Texas St.,Louisiana Monroe,84,79
1/3/2026,Dayton,Loyola Chicago,70,68
1/3/2026,Lafayette,Loyola MD,79,64
1/3/2026,Bryant,Maine,56,51
1/3/2026,Appalachian St.,Marshall,81,88
1/3/2026,Morgan St.,Maryland Eastern Shore,49,66
1/3/2026,Bowling Green,Massachusetts,101,100
1/3/2026,Akron,Miami OH,73,76
1/3/2026,Alabama St.,Mississippi Valley St.,89,69
1/3/2026,Florida,Missouri,74,76
1/3/2026,Northern Colorado,Montana,79,88
1/3/2026,Northern Arizona,Montana St.,68,77
1/3/2026,Virginia,N.C. State,76,61
1/3/2026,Kansas City,Nebraska Omaha,73,66
1/3/2026,Vermont,New Hampshire,80,61
1/3/2026,Wyoming,New Mexico,58,78
1/3/2026,East Texas A&M,Nicholls,58,80
1/3/2026,Florida Gulf Coast,North Alabama,72,55
1/3/2026,Norfolk St.,North Carolina Central,67,69
1/3/2026,South Dakota St.,North Dakota,87,90
1/3/2026,Oral Roberts,North Dakota St.,77,79
1/3/2026,Minnesota,Northwestern,84,78
1/3/2026,New Orleans,Northwestern St.,68,74
1/3/2026,Mississippi,Oklahoma,70,86
1/3/2026,Georgia Southern,Old Dominion,93,86
1/3/2026,Illinois,Penn St.,73,65
1/3/2026,Clemson,Pittsburgh,73,68
1/3/2026,USC Upstate,Presbyterian,77,86
1/3/2026,Bellarmine,Queens,76,98
1/3/2026,Memphis,Rice,76,70
1/3/2026,Davidson,Saint Joseph's,62,56
1/3/2026,Boise St.,San Diego St.,107,110
1/3/2026,Morehead St.,SIUE,73,72
1/3/2026,North Carolina,SMU,83,97
1/3/2026,Vanderbilt,South Carolina,83,71
1/3/2026,Howard,South Carolina St.,57,58
1/3/2026,Western Illinois,Southeast Missouri,50,73
1/3/2026,Stephen F. Austin,Southeastern Louisiana,73,63
1/3/2026,Texas Southern,Southern,73,84
1/3/2026,UT Arlington,Southern Utah,86,77
1/3/2026,Providence,St. John's,77,71
1/3/2026,North Carolina A&T,Stony Brook,80,81
1/3/2026,Cal Baptist,Tarleton St.,76,81
1/3/2026,Baylor,TCU,63,69
1/3/2026,UTSA,Temple,57,76
1/3/2026,Eastern Illinois,Tennessee Martin,61,65
1/3/2026,Mississippi St.,Texas,101,98
1/3/2026,LSU,Texas A&M,72,75
1/3/2026,Oklahoma St.,Texas Tech,80,102
1/3/2026,Wofford,The Citadel,95,86
1/3/2026,Monmouth,Towson,62,48
1/3/2026,South Alabama,Troy,49,59
1/3/2026,Cal St. Bakersfield,UC Davis,81,79
1/3/2026,Hawaii,UC San Diego,73,83
1/3/2026,Kansas,UCF,75,81
1/3/2026,Albany,UMass Lowell,71,83
1/3/2026,Samford,UNC Greensboro,82,89
1/3/2026,Hampton,UNC Wilmington,45,49
1/3/2026,Air Force,UNLV,39,67
1/3/2026,Texas A&M Corpus Chris,UT Rio Grande Valley,63,59
1/3/2026,Arizona,Utah,97,78
1/3/2026,San Jose St.,Utah St.,78,96
1/3/2026,Chattanooga,VMI,71,79
1/3/2026,Virginia Tech,Wake Forest,78,81
1/3/2026,Sacramento St.,Weber St.,82,95
1/3/2026,Eastern Kentucky,West Georgia,76,88
1/3/2026,Gardner Webb,Winthrop,77,88
1/3/2026,Purdue,Wisconsin,89,73
1/4/2026,Southern Illinois,Belmont,68,67
1/4/2026,Sacred Heart,Canisius,78,82
1/4/2026,New Haven,Central Connecticut,61,72
1/4/2026,LIU,Chicago St.,74,55
1/4/2026,Marquette,Connecticut,57,73
1/4/2026,Kennesaw St.,Delaware,52,67
1/4/2026,Indiana St.,Drake,72,74
1/4/2026,Northern Iowa,Evansville,62,48
1/4/2026,UTEP,FIU,64,76
1/4/2026,Richmond,Fordham,83,75
1/4/2026,Loyola Marymount,Gonzaga,47,82
1/4/2026,Washington,Indiana,80,90
1/4/2026,Wright St.,IU Indy,81,77
1/4/2026,Jacksonville St.,Liberty,69,78
1/4/2026,Iona,Marist,38,83
1/4/2026,Le Moyne,Mercyhurst,60,74
1/4/2026,Manhattan,Merrimack,66,73
1/4/2026,Sam Houston St.,Middle Tennessee,67,68
1/4/2026,New Mexico St.,Missouri St.,82,89
1/4/2026,Bradley,Murray St.,66,86
1/4/2026,Fairfield,Niagara,83,75
1/4/2026,Tulsa,North Texas,67,72
1/4/2026,Youngstown St.,Northern Kentucky,79,94
1/4/2026,Robert Morris,Oakland,73,96
1/4/2026,Pepperdine,Pacific,69,74
1/4/2026,Cleveland St.,Purdue Fort Wayne,71,74
1/4/2026,Mount St. Mary's,Quinnipiac,69,80
1/4/2026,Siena,Rider,74,65
1/4/2026,Fairleigh Dickinson,Saint Francis,82,85
1/4/2026,Seattle,Saint Mary's,76,93
1/4/2026,Portland,San Francisco,68,73
1/4/2026,San Diego,Santa Clara,70,98
1/4/2026,Creighton,Seton Hall,54,56
1/4/2026,UAB,South Florida,109,106
1/4/2026,Denver,St. Thomas,88,92
1/4/2026,Florida Atlantic,Tulane,66,69
1/4/2026,Illinois Chicago,Valparaiso,59,66
1/4/2026,Stonehill,Wagner,69,60
1/4/2026,Oregon St.,Washington St.,67,81
1/4/2026,Louisiana Tech,Western Kentucky,61,66
1/5/2026,Alabama St.,Arkansas Pine Bluff,79,90
1/5/2026,Yale,Brown,70,53
1/5/2026,William & Mary,Charleston,79,88
1/5/2026,Columbia,Cornell,104,99
1/5/2026,Texas Southern,Grambling St.,67,84
1/5/2026,Milwaukee,Green Bay,76,79
1/5/2026,Dartmouth,Harvard,76,68
1/5/2026,Texas A&M Corpus Chris,Houston Christian,81,65
1/5/2026,Stephen F. Austin,McNeese,64,66
1/5/2026,USC,Michigan St.,51,80
1/5/2026,Alabama A&M,Mississippi Valley St.,71,51
1/5/2026,East Texas A&M,New Orleans,73,83
1/5/2026,Northwestern St.,Nicholls,72,74
1/5/2026,Nebraska,Ohio St.,72,69
1/5/2026,Penn,Princeton,76,78
1/5/2026,Oregon,Rutgers,85,88
1/5/2026,Lamar,Southeastern Louisiana,52,60
1/5/2026,Prairie View A&M,Southern,89,85
1/5/2026,Incarnate Word,UT Rio Grande Valley,67,80
1/6/2026,Utah St.,Air Force,99,62
1/6/2026,Central Michigan,Akron,69,82
1/6/2026,Texas A&M,Auburn,90,88
1/6/2026,Eastern Michigan,Ball St.,74,52
1/6/2026,N.C. State,Boston College,79,71
1/6/2026,St. John's,Butler,84,70
1/6/2026,New Mexico,Colorado St.,80,70
1/6/2026,George Washington,Dayton,72,79
1/6/2026,Georgetown,DePaul,50,56
1/6/2026,Georgia,Florida,77,92
1/6/2026,Syracuse,Georgia Tech,82,72
1/6/2026,Texas Tech,Houston,65,69
1/6/2026,TCU,Kansas,100,104
1/6/2026,Bowling Green,Kent St.,93,96
1/6/2026,Duke,Louisville,84,73
1/6/2026,South Carolina,LSU,78,68
1/6/2026,Western Michigan,Miami OH,76,87
1/6/2026,Iowa,Minnesota,67,70
1/6/2026,San Diego St.,Nevada,73,68
1/6/2026,Toledo,Northern Illinois,75,61
1/6/2026,Massachusetts,Ohio,83,86
1/6/2026,UCF,Oklahoma St.,76,87
1/6/2026,Michigan,Penn St.,74,72
1/6/2026,Fresno St.,San Jose St.,70,55
1/6/2026,Lindenwood,SIUE,62,66
1/6/2026,Texas,Tennessee,71,85
1/6/2026,Cincinnati,West Virginia,60,62
1/6/2026,UCLA,Wisconsin,72,80
1/6/2026,UNLV,Wyoming,66,98
1/7/2026,Kansas St.,Arizona,76,101
1/7/2026,Troy,Arkansas St.,74,86
1/7/2026,Loyola MD,Army,84,76
1/7/2026,Iowa St.,Baylor,70,60
1/7/2026,Grand Canyon,Boise St.,75,58
1/7/2026,Drake,Bradley,66,93
1/7/2026,Arizona St.,BYU,76,104
1/7/2026,Furman,Chattanooga,78,67
1/7/2026,SMU,Clemson,70,74
1/7/2026,American,Colgate,62,64
1/7/2026,Utah,Colorado,73,85
1/7/2026,VMI,East Tennessee St.,67,81
1/7/2026,Murray St.,Evansville,79,69
1/7/2026,George Mason,Fordham,67,58
1/7/2026,Gardner Webb,High Point,49,104
1/7/2026,Southern Illinois,Illinois Chicago,57,70
1/7/2026,FIU,Jacksonville St.,64,71
1/7/2026,Marshall,James Madison,66,64
1/7/2026,Missouri St.,Kennesaw St.,80,90
1/7/2026,Missouri,Kentucky,73,68
1/7/2026,Boston University,Lafayette,83,67
1/7/2026,Holy Cross,Lehigh,58,66
1/7/2026,Davidson,Loyola Chicago,79,64
1/7/2026,Xavier,Marquette,65,66
1/7/2026,Indiana,Maryland,84,66
1/7/2026,The Citadel,Mercer,63,101
1/7/2026,Arkansas,Mississippi,94,87
1/7/2026,Oklahoma,Mississippi St.,53,72
1/7/2026,Bucknell,Navy,55,76
1/7/2026,South Florida,North Texas,74,70
1/7/2026,Belmont,Northern Iowa,78,65
1/7/2026,Connecticut,Providence,103,98
1/7/2026,Washington,Purdue,73,81
1/7/2026,Presbyterian,Radford,61,80
1/7/2026,La Salle,Rhode Island,79,72
1/7/2026,Duquesne,Saint Joseph's,90,97
1/7/2026,Western Carolina,Samford,77,82
1/7/2026,Richmond,St. Bonaventure,89,80
1/7/2026,South Dakota,St. Thomas,86,99
1/7/2026,East Carolina,Temple,67,75
1/7/2026,Florida Atlantic,UAB,76,71
1/7/2026,Longwood,UNC Asheville,61,72
1/7/2026,Charlotte,UTSA,74,58
1/7/2026,Illinois St.,Valparaiso,71,77
1/7/2026,Alabama,Vanderbilt,90,96
1/7/2026,Saint Louis,VCU,71,62
1/7/2026,Creighton,Villanova,76,72
1/7/2026,California,Virginia,60,84
1/7/2026,Stanford,Virginia Tech,69,68
1/7/2026,Miami FL,Wake Forest,81,77
1/7/2026,Rice,Wichita St.,66,64
1/7/2026,Charleston Southern,Winthrop,77,81
1/7/2026,UNC Greensboro,Wofford,85,97
1/7/2026,Purdue Fort Wayne,Youngstown St.,71,69
1/8/2026,Central Arkansas,Bellarmine,78,84
1/8/2026,UMass Lowell,Bryant,77,63
1/8/2026,Utah Tech,Cal Baptist,72,84
1/8/2026,UC Riverside,Cal St. Bakersfield,66,67
1/8/2026,Hampton,Campbell,72,86
1/8/2026,Stonehill,Central Connecticut,69,76
1/8/2026,Old Dominion,Coastal Carolina,70,66
1/8/2026,Cal Poly,CSUN,90,95
1/8/2026,Stony Brook,Drexel,37,56
1/8/2026,Tennessee Tech,Eastern Illinois,61,71
1/8/2026,North Alabama,Eastern Kentucky,80,88
1/8/2026,Montana St.,Eastern Washington,68,64
1/8/2026,Chicago St.,Fairleigh Dickinson,63,70
1/8/2026,Austin Peay,Florida Gulf Coast,82,71
1/8/2026,Appalachian St.,Georgia St.,52,50
1/8/2026,Santa Clara,Gonzaga,77,89
1/8/2026,Montana,Idaho,79,73
1/8/2026,Rutgers,Illinois,55,81
1/8/2026,Queens,Jacksonville,77,51
1/8/2026,North Dakota St.,Kansas City,97,73
1/8/2026,New Haven,Le Moyne,47,73
1/8/2026,Mercyhurst,LIU,58,60
1/8/2026,Louisiana Monroe,Louisiana,79,85
1/8/2026,Liberty,Louisiana Tech,72,56
1/8/2026,San Francisco,Loyola Marymount,82,84
1/8/2026,Northwestern,Michigan St.,66,76
1/8/2026,William & Mary,Monmouth,70,81
1/8/2026,Tennessee Martin,Morehead St.,76,68
1/8/2026,North Dakota,Nebraska Omaha,79,90
1/8/2026,Western Kentucky,New Mexico St.,64,80
1/8/2026,New Hampshire,NJIT,76,80
1/8/2026,Elon,North Carolina A&T,69,64
1/8/2026,West Georgia,North Florida,85,73
1/8/2026,UNC Wilmington,Northeastern,87,78
1/8/2026,Weber St.,Northern Arizona,78,65
1/8/2026,Idaho St.,Northern Colorado,72,85
1/8/2026,Ohio St.,Oregon,72,62
1/8/2026,Seattle,Oregon St.,55,68
1/8/2026,Pacific,Portland,89,90
1/8/2026,Delaware,Sam Houston St.,60,72
1/8/2026,Pepperdine,San Diego,63,83
1/8/2026,Little Rock,SIUE,73,70
1/8/2026,Denver,South Dakota St.,79,87
1/8/2026,Southeast Missouri,Southern Indiana,84,76
1/8/2026,Texas St.,Southern Miss,70,80
1/8/2026,Lipscomb,Stetson,83,91
1/8/2026,Abilene Christian,Tarleton St.,84,80
1/8/2026,Hofstra,Towson,78,67
1/8/2026,Long Beach St.,UC Irvine,64,74
1/8/2026,Cal St. Fullerton,UC San Diego,88,71
1/8/2026,UC Davis,UC Santa Barbara,93,86
1/8/2026,Maine,UMBC,62,69
1/8/2026,Southern Utah,Utah Valley,72,89
1/8/2026,Middle Tennessee,UTEP,80,83
1/8/2026,Binghamton,Vermont,59,60
1/8/2026,Saint Francis,Wagner,71,69
1/8/2026,Tennessee St.,Western Illinois,90,68
1/9/2026,Akron,Bowling Green,77,67
1/9/2026,UNLV,Colorado St.,62,70
1/9/2026,Wright St.,Detroit Mercy,84,82
1/9/2026,Rider,Fairfield,62,68
1/9/2026,IU Indy,Green Bay,59,75
1/9/2026,Niagara,Iona,53,71
1/9/2026,Canisius,Manhattan,70,64
1/9/2026,Northern Kentucky,Milwaukee,85,67
1/9/2026,USC,Minnesota,70,69
1/9/2026,Saint Peter's,Mount St. Mary's,65,70
1/9/2026,Cleveland St.,Oakland,74,97
1/9/2026,Marist,Sacred Heart,76,72
1/9/2026,Merrimack,Siena,63,59
1/9/2026,Miami OH,Toledo,87,73
1/9/2026,Bryant & Stratton,Youngstown St.,61,99
1/10/2026,New Mexico,Air Force,91,49
1/10/2026,Texas,Alabama,92,88
1/10/2026,Alcorn St.,Alabama A&M,64,62
1/10/2026,Jackson St.,Alabama St.,75,64
1/10/2026,Bryant,Albany,46,71
1/10/2026,Holy Cross,American,84,73
1/10/2026,Kansas St.,Arizona St.,84,87
1/10/2026,Texas St.,Arkansas St.,82,83
1/10/2026,Arkansas,Auburn,73,95
1/10/2026,Houston,Baylor,77,55
1/10/2026,North Alabama,Bellarmine,82,73
1/10/2026,Grambling St.,Bethune Cookman,65,74
1/10/2026,UMass Lowell,Binghamton,73,68
1/10/2026,Utah St.,Boise St.,93,68
1/10/2026,Army,Boston University,91,100
1/10/2026,Northern Iowa,Bradley,69,75
1/10/2026,Loyola MD,Bucknell,67,70
1/10/2026,Southern Utah,Cal Baptist,55,58
1/10/2026,UC Davis,Cal Poly,78,84
1/10/2026,CSUN,Cal St. Fullerton,79,86
1/10/2026,Kent St.,Central Michigan,85,87
1/10/2026,Hampton,Charleston,70,74
1/10/2026,High Point,Charleston Southern,84,82
1/10/2026,Samford,Chattanooga,79,88
1/10/2026,Appalachian St.,Coastal Carolina,62,67
1/10/2026,Lehigh,Colgate,78,77
1/10/2026,Texas Tech,Colorado,73,71
1/10/2026,Harvard,Columbia,79,54
1/10/2026,DePaul,Connecticut,60,72
1/10/2026,North Carolina Central,Coppin St.,88,77
1/10/2026,Dartmouth,Cornell,102,91
1/10/2026,St. John's,Creighton,90,73
1/10/2026,Rhode Island,Davidson,70,45
1/10/2026,Norfolk St.,Delaware St.,66,64
1/10/2026,Belmont,Drake,78,76
1/10/2026,William & Mary,Drexel,58,64
1/10/2026,SMU,Duke,75,82
1/10/2026,UNC Greensboro,East Tennessee St.,60,86
1/10/2026,UT Rio Grande Valley,East Texas A&M,69,77
1/10/2026,Tennessee St.,Eastern Illinois,70,74
1/10/2026,Central Arkansas,Eastern Kentucky,75,79
1/10/2026,Montana,Eastern Washington,65,66
1/10/2026,Campbell,Elon,82,83
1/10/2026,Tennessee,Florida,67,91
1/10/2026,Southern,Florida A&M,59,67
1/10/2026,Lipscomb,Florida Gulf Coast,84,77
1/10/2026,N.C. State,Florida St.,113,69
1/10/2026,VMI,Furman,48,69
1/10/2026,VCU,George Mason,80,86
1/10/2026,Loyola Chicago,George Washington,66,101
1/10/2026,Seton Hall,Georgetown,76,67
1/10/2026,Marshall,Georgia St.,73,81
1/10/2026,San Jose St.,Grand Canyon,58,76
1/10/2026,UC Irvine,Hawaii,66,67
1/10/2026,Monmouth,Hofstra,64,67
1/10/2026,Montana St.,Idaho,89,92
1/10/2026,Illinois Chicago,Illinois St.,63,59
1/10/2026,Nebraska,Indiana,83,77
1/10/2026,Evansville,Indiana St.,72,69
1/10/2026,Oklahoma St.,Iowa St.,71,83
1/10/2026,West Georgia,Jacksonville,43,75
1/10/2026,Old Dominion,James Madison,69,70
1/10/2026,North Dakota,Kansas City,81,79
1/10/2026,Jacksonville St.,Kennesaw St.,82,88
1/10/2026,Mississippi St.,Kentucky,68,92
1/10/2026,Saint Louis,La Salle,84,72
1/10/2026,Incarnate Word,Lamar,51,63
1/10/2026,Central Connecticut,Le Moyne,69,59
1/10/2026,Little Rock,Lindenwood,82,74
1/10/2026,Saint Francis,LIU,63,67
1/10/2026,Cal St. Bakersfield,Long Beach St.,75,81
1/10/2026,Presbyterian,Longwood,70,77
1/10/2026,Troy,Louisiana,90,70
1/10/2026,Delaware,Louisiana Tech,68,70
1/10/2026,Boston College,Louisville,62,75
1/10/2026,Villanova,Marquette,76,73
1/10/2026,Howard,Maryland Eastern Shore,57,69
1/10/2026,Ball St.,Massachusetts,71,79
1/10/2026,Southeastern Louisiana,McNeese,61,73
1/10/2026,Wofford,Mercer,97,109
1/10/2026,Georgia Tech,Miami FL,81,91
1/10/2026,Wisconsin,Michigan,91,88
1/10/2026,Missouri,Mississippi,69,76
1/10/2026,FIU,Missouri St.,71,79
1/10/2026,Southeast Missouri,Morehead St.,69,71
1/10/2026,South Carolina St.,Morgan St.,67,72
1/10/2026,Valparaiso,Murray St.,79,92
1/10/2026,Lafayette,Navy,50,76
1/10/2026,North Dakota St.,Nebraska Omaha,78,76
1/10/2026,Wyoming,Nevada,83,92
1/10/2026,Fairleigh Dickinson,New Haven,55,65
1/10/2026,Middle Tennessee,New Mexico St.,59,55
1/10/2026,Nicholls,New Orleans,90,77
1/10/2026,Maine,NJIT,74,70
1/10/2026,Wake Forest,North Carolina,84,87
1/10/2026,Queens,North Florida,89,82
1/10/2026,Towson,Northeastern,87,78
1/10/2026,Idaho St.,Northern Arizona,81,79
1/10/2026,Weber St.,Northern Colorado,76,71
1/10/2026,Texas A&M Corpus Chris,Northwestern St.,78,79
1/10/2026,Clemson,Notre Dame,76,61
1/10/2026,Buffalo,Ohio,80,91
1/10/2026,St. Thomas,Oral Roberts,82,71
1/10/2026,San Diego,Pacific,70,77
1/10/2026,Brown,Penn,73,81
1/10/2026,San Francisco,Pepperdine,80,60
1/10/2026,Syracuse,Pittsburgh,83,72
1/10/2026,Oregon St.,Portland,76,82
1/10/2026,Sacramento St.,Portland St.,69,96
1/10/2026,Mississippi Valley St.,Prairie View A&M,69,70
1/10/2026,Yale,Princeton,60,76
1/10/2026,Penn St.,Purdue,85,93
1/10/2026,UNC Asheville,Radford,91,72
1/10/2026,Washington St.,Saint Mary's,82,88
1/10/2026,Liberty,Sam Houston St.,82,74
1/10/2026,Fresno St.,San Diego St.,52,71
1/10/2026,Loyola Marymount,Santa Clara,72,103
1/10/2026,Georgia Southern,South Alabama,71,87
1/10/2026,Georgia,South Carolina,75,70
1/10/2026,Denver,South Dakota,72,82
1/10/2026,Tennessee Martin,Southern Indiana,73,56
1/10/2026,Louisiana Monroe,Southern Miss,60,70
1/10/2026,Fordham,St. Bonaventure,81,77
1/10/2026,Houston Christian,Stephen F. Austin,67,85
1/10/2026,Austin Peay,Stetson,81,69
1/10/2026,Chicago St.,Stonehill,82,85
1/10/2026,UNC Wilmington,Stony Brook,75,71
1/10/2026,Arizona,TCU,86,73
1/10/2026,Oklahoma,Texas A&M,76,83
1/10/2026,Arkansas Pine Bluff,Texas Southern,74,66
1/10/2026,Western Carolina,The Citadel,77,79
1/10/2026,South Florida,Tulsa,93,78
1/10/2026,UC San Diego,UC Riverside,69,66
1/10/2026,Maryland,UCLA,55,67
1/10/2026,New Hampshire,UMBC,74,75
1/10/2026,Winthrop,USC Upstate,71,50
1/10/2026,Abilene Christian,UT Arlington,72,82
1/10/2026,BYU,Utah,89,84
1/10/2026,Utah Tech,Utah Valley,76,92
1/10/2026,Western Kentucky,UTEP,68,56
1/10/2026,Tulane,UTSA,85,52
1/10/2026,LSU,Vanderbilt,73,84
1/10/2026,Stanford,Virginia,55,70
1/10/2026,California,Virginia Tech,75,78
1/10/2026,Mercyhurst,Wagner,70,69
1/10/2026,Kansas,West Virginia,75,86
1/10/2026,Tennessee Tech,Western Illinois,59,54
1/10/2026,Eastern Michigan,Western Michigan,62,79
1/10/2026,Providence,Xavier,84,97
1/11/2026,Cleveland St.,Detroit Mercy,84,94
1/11/2026,UAB,East Carolina,87,85
1/11/2026,Memphis,Florida Atlantic,78,89
1/11/2026,Northern Kentucky,Green Bay,78,80
1/11/2026,Canisius,Iona,48,74
1/11/2026,Illinois,Iowa,75,69
1/11/2026,Niagara,Manhattan,70,79
1/11/2026,IU Indy,Milwaukee,83,95
1/11/2026,Siena,Mount St. Mary's,67,50
1/11/2026,Wright St.,Oakland,94,84
1/11/2026,Charlotte,Rice,74,73
1/11/2026,Saint Joseph's,Richmond,67,65
1/11/2026,Marist,Rider,71,49
1/11/2026,Purdue Fort Wayne,Robert Morris,79,74
1/11/2026,Northwestern,Rutgers,75,77
1/11/2026,Quinnipiac,Sacred Heart,70,60
1/11/2026,Merrimack,Saint Peter's,63,76
1/11/2026,Cincinnati,UCF,72,73
1/11/2026,Ohio St.,Washington,74,81
1/11/2026,North Texas,Wichita St.,67,78
1/12/2026,Jackson St.,Alabama A&M,91,100
1/12/2026,Alcorn St.,Alabama St.,66,81
1/12/2026,Navy,American,51,65
1/12/2026,Southern,Bethune Cookman,77,73
1/12/2026,South Carolina St.,Coppin St.,74,72
1/12/2026,Texas A&M Corpus Chris,East Texas A&M,61,50
1/12/2026,Grambling St.,Florida A&M,84,91
1/12/2026,Delaware St.,Howard,58,84
1/12/2026,Houston Christian,Lamar,56,64
1/12/2026,Nicholls,McNeese,68,94
1/12/2026,North Carolina Central,Morgan St.,89,78
1/12/2026,Maryland Eastern Shore,Norfolk St.,74,70
1/12/2026,UT Rio Grande Valley,Northwestern St.,63,64
1/12/2026,Arkansas Pine Bluff,Prairie View A&M,61,73
1/12/2026,New Orleans,Southeastern Louisiana,79,76
1/12/2026,Incarnate Word,Stephen F. Austin,46,56
1/12/2026,Mississippi Valley St.,Texas Southern,51,84
1/13/2026,Ball St.,Akron,77,87
1/13/2026,Valparaiso,Belmont,74,78
1/13/2026,Kent St.,Buffalo,87,81
1/13/2026,Boston College,Clemson,50,74
1/13/2026,Georgetown,Creighton,83,86
1/13/2026,Dayton,Duquesne,71,65
1/13/2026,Western Illinois,Eastern Illinois,55,57
1/13/2026,Northern Illinois,Eastern Michigan,59,77
1/13/2026,Bradley,Evansville,94,90
1/13/2026,Colorado St.,Fresno St.,69,79
1/13/2026,West Virginia,Houston,48,77
1/13/2026,Iowa St.,Kansas,63,84
1/13/2026,Virginia,Louisville,79,70
1/13/2026,George Mason,Loyola Chicago,82,74
1/13/2026,Central Michigan,Miami OH,61,100
1/13/2026,Indiana,Michigan St.,60,81
1/13/2026,Wisconsin,Minnesota,78,75
1/13/2026,Alabama,Mississippi St.,97,82
